Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
SAUM_N_BRUV2_C1_01.MP4,19145,5.3234,Drop2_start,1.3057,582.08,1081.86,0,0,SAUM_N_BRUV2_C1,ECM,34,Malacanthidae,Malacanthus,brevirostris,37331009,2,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,19145,5.3234,Drop2_start,1.3057,969.55,640,0,0,SAUM_N_BRUV2_C1,ECM,34,Mullidae,Parupeneus,pleurostigma,37355027,4,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,19240,5.3498,Drop2_start,1.3322,669.74,478.68,0,0,SAUM_N_BRUV2_C1,ECM,34,Lethrinidae,Lethrinus,rubrioperculatus,,4,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,30617,8.5132,Drop2_start,4.4956,682.01,1085.37,0,0,SAUM_N_BRUV2_C1,ECM,34,Mullidae,Parupeneus,multifasciatus,37355026,4,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,32175,8.9464,Drop2_start,4.9288,923.96,338.41,0,0,SAUM_N_BRUV2_C1,ECM,34,Mullidae,Parupeneus,barberinoides,37355021,1,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,34742,9.6602,Drop2_start,5.6426,829.29,782.03,0,0,SAUM_N_BRUV2_C1,ECM,34,Labridae,Coris,dorsomacula,37384093,3,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,38849,10.8022,Drop2_start,6.7846,655.71,408.55,0,0,SAUM_N_BRUV2_C1,ECM,34,Labridae,Coris,dorsomacula,37384093,4,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,42676,11.8663,Drop2_start,7.8487,587.34,676.82,0,0,SAUM_N_BRUV2_C1,ECM,34,Balistidae,Sufflamen,chrysopterum,37465079,1,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,46794,13.0113,Drop2_start,8.9937,571.56,285.81,0,0,SAUM_N_BRUV2_C1,ECM,34,Lethrinidae,Gymnocranius,sp,,2,AD,Passing,euanus
SAUM_N_BRUV2_C1_01.MP4,46835,13.0227,Drop2_start,9.0051,305.06,312.11,0,0,SAUM_N_BRUV2_C1,ECM,34,Labridae,Coris,dorsomacula,37384096,1,AD,Passing,
SAUM_N_BRUV2_C1_01.MP4,49176,13.6737,Drop2_start,9.656,655.71,1490.41,0,0,SAUM_N_BRUV2_C1,ECM,34,Nemipteridae,Pentapodus,sp,,22,AD,Passing,aureofasciatus
SAUM_N_BRUV2_C1_02.MP4,778,17.8506,Drop2_start,13.833,554.03,564.6,0,0,SAUM_N_BRUV2_C1,ECM,34,Labridae,Hologymnosus,doliatus,37384127,3,AD,Passing,
SAUM_N_BRUV2_C1_02.MP4,3772,18.6831,Drop2_start,14.6655,545.26,447.12,0,0,SAUM_N_BRUV2_C1,ECM,34,Nemipteridae,Pentapodus,sp,,27,AD,Passing,aureofasciatus
SAUM_N_BRUV2_C1_02.MP4,3797,18.6901,Drop2_start,14.6724,610.13,992.44,0,0,SAUM_N_BRUV2_C1,ECM,34,Nemipteridae,Pentapodus,sp,,26,AD,Passing,aureofasciatus
SAUM_N_BRUV2_C1_02.MP4,4726,18.9484,Drop2_start,14.9307,725.84,387.51,0,0,SAUM_N_BRUV2_C1,ECM,34,Chaetodontidae,Chaetodon,kleinii,37365040,1,AD,Passing,
SAUM_N_BRUV2_C1_02.MP4,13349,21.346,Drop2_start,17.3284,566.3,713.64,0,0,SAUM_N_BRUV2_C1,ECM,34,Labridae,Halichoeres,hartzfeldii,,1,AD,Passing,
