Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
ASHMORE_BRUV20_C3_02.MP4,34219,27.1657,ASHMORE_BRUV20_C3_start,23.8068,ASHMORE_BRUV20_C3,ECM,23,Acanthuridae,Acanthurus,pyroferus,37437017,2,No
ASHMORE_BRUV20_C3_01.MP4,12296,3.419,ASHMORE_BRUV20_C3_start,0.0601,ASHMORE_BRUV20_C3,ECM,23,Acanthuridae,Acanthurus,sp,,5,No
ASHMORE_BRUV20_C3_01.MP4,12453,3.4626,ASHMORE_BRUV20_C3_start,0.1037,ASHMORE_BRUV20_C3,ECM,23,Acanthuridae,Acanthurus,thompsoni,37437018,1,No
ASHMORE_BRUV20_C3_03.MP4,46745,48.283,ASHMORE_BRUV20_C3_start,44.924,ASHMORE_BRUV20_C3,ECM,23,Acanthuridae,Naso,lituratus,37437029,1,No
ASHMORE_BRUV20_C3_01.MP4,13326,3.7054,ASHMORE_BRUV20_C3_start,0.3465,ASHMORE_BRUV20_C3,ECM,23,Acanthuridae,Zebrasoma,veliferum,37437037,2,No
ASHMORE_BRUV20_C3_02.MP4,53346,32.4841,ASHMORE_BRUV20_C3_start,29.1252,ASHMORE_BRUV20_C3,ECM,23,Balistidae,Balistapus,undulatus,37465047,1,No
ASHMORE_BRUV20_C3_02.MP4,62015,34.8946,ASHMORE_BRUV20_C3_start,31.5357,ASHMORE_BRUV20_C3,ECM,23,Balistidae,Balistoides,viridescens,37465048,1,No
ASHMORE_BRUV20_C3_01.MP4,43423,12.074,ASHMORE_BRUV20_C3_start,8.7151,ASHMORE_BRUV20_C3,ECM,23,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,No
ASHMORE_BRUV20_C3_01.MP4,41024,11.407,ASHMORE_BRUV20_C3_start,8.048,ASHMORE_BRUV20_C3,ECM,23,Carcharhinidae,Triaenodon,obesus,37018038,1,No
ASHMORE_BRUV20_C3_03.MP4,6105,36.9828,ASHMORE_BRUV20_C3_start,33.6239,ASHMORE_BRUV20_C3,ECM,23,Chaetodontidae,Chaetodon,auriga,37365019,1,No
ASHMORE_BRUV20_C3_04.MP4,18114,57.9562,ASHMORE_BRUV20_C3_start,54.5973,ASHMORE_BRUV20_C3,ECM,23,Chaetodontidae,Chaetodon,bennetti,37365035,1,No
ASHMORE_BRUV20_C3_03.MP4,8430,37.6293,ASHMORE_BRUV20_C3_start,34.2703,ASHMORE_BRUV20_C3,ECM,23,Chaetodontidae,Forcipiger,flavissimus,37365068,2,No
ASHMORE_BRUV20_C3_01.MP4,16263,4.522,ASHMORE_BRUV20_C3_start,1.1631,ASHMORE_BRUV20_C3,ECM,23,Labridae,Cheilinus,fasciatus,37384066,2,No
ASHMORE_BRUV20_C3_01.MP4,13493,3.7518,ASHMORE_BRUV20_C3_start,0.3929,ASHMORE_BRUV20_C3,ECM,23,Labridae,Labroides,dimidiatus,37384028,1,No
ASHMORE_BRUV20_C3_03.MP4,1612,35.7335,ASHMORE_BRUV20_C3_start,32.3746,ASHMORE_BRUV20_C3,ECM,23,Labridae,Oxycheilinus,digrammus,37384065,1,No
ASHMORE_BRUV20_C3_02.MP4,1089,17.9538,ASHMORE_BRUV20_C3_start,14.5949,ASHMORE_BRUV20_C3,ECM,23,Lethrinidae,Lethrinus,semicinctus,37351016,4,No
ASHMORE_BRUV20_C3_01.MP4,26152,7.2717,ASHMORE_BRUV20_C3_start,3.9128,ASHMORE_BRUV20_C3,ECM,23,Lethrinidae,Monotaxis,grandoculis,37351026,2,No
ASHMORE_BRUV20_C3_04.MP4,31998,61.8168,ASHMORE_BRUV20_C3_start,58.4578,ASHMORE_BRUV20_C3,ECM,23,Lutjanidae,Lutjanus,bohar,37346029,1,No
