Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
ASHMORE_Drop19_Cam11_01.MP4,24692,6.8657,ASHMORE_BRUV19_C11_start,1.9386,195.46,729.9,0,0,ASHMORE_BRUV19_C11,ECM,26,Serranidae,Plectropomus,laevis,37311079,1,AD,Passing,
ASHMORE_Drop19_Cam11_01.MP4,52642,14.6374,ASHMORE_BRUV19_C11_start,9.7103,682.67,1317.81,0,0,ASHMORE_BRUV19_C11,ECM,26,Labridae,Thalassoma,lunare,37384167,1,AD,Passing,
ASHMORE_Drop19_Cam11_02.MP4,32341,26.7603,ASHMORE_BRUV19_C11_start,21.8332,558.55,712.06,0,0,ASHMORE_BRUV19_C11,ECM,26,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
ASHMORE_Drop19_Cam11_02.MP4,33153,26.9861,ASHMORE_BRUV19_C11_start,22.059,697.65,1529.72,0,0,ASHMORE_BRUV19_C11,ECM,26,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,AD,Passing,
ASHMORE_Drop19_Cam11_02.MP4,34202,27.2778,ASHMORE_BRUV19_C11_start,22.3507,631.31,94.89,0,0,ASHMORE_BRUV19_C11,ECM,26,Lethrinidae,Lethrinus,sp,,1,AD,Passing,
ASHMORE_Drop19_Cam11_03.MP4,7762,37.6938,ASHMORE_BRUV19_C11_start,32.7666,706.92,1060.25,0,0,ASHMORE_BRUV19_C11,ECM,26,Nemipteridae,Scolopsis,affinis,37347030,1,AD,Passing,
ASHMORE_Drop19_Cam11_03.MP4,30194,43.9311,ASHMORE_BRUV19_C11_start,39.004,478.65,242.59,0,0,ASHMORE_BRUV19_C11,ECM,26,Lethrinidae,Lethrinus,sp,,2,AD,Passing,
ASHMORE_Drop19_Cam11_03.MP4,30495,44.0148,ASHMORE_BRUV19_C11_start,39.0877,495.77,315.36,0,0,ASHMORE_BRUV19_C11,ECM,26,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,superciliosus
ASHMORE_Drop19_Cam11_03.MP4,30785,44.0954,ASHMORE_BRUV19_C11_start,39.1683,536.43,1347.78,0,0,ASHMORE_BRUV19_C11,ECM,26,Acanthuridae,Acanthurus,sp,,1,AD,Passing,
ASHMORE_Drop19_Cam11_04.MP4,7268,55.3242,ASHMORE_BRUV19_C11_start,50.397,685.52,426.67,0,0,ASHMORE_BRUV19_C11,ECM,26,Lethrinidae,Lethrinus,semicinctus,37351016,2,AD,Passing,
ASHMORE_Drop19_Cam11_04.MP4,16392,57.8611,ASHMORE_BRUV19_C11_start,52.934,706.92,875.45,0,0,ASHMORE_BRUV19_C11,ECM,26,Acanthuridae,Acanthurus,sp,,2,AD,Passing,
ASHMORE_Drop19_Cam11_04.MP4,25761,60.4662,ASHMORE_BRUV19_C11_start,55.5391,566.39,73.49,0,0,ASHMORE_BRUV19_C11,ECM,26,Siganidae,Siganus,sp,,1,AD,Passing,
ASHMORE_Drop19_Cam11_04.MP4,32151,62.243,ASHMORE_BRUV19_C11_start,57.3159,787.53,1205.08,0,0,ASHMORE_BRUV19_C11,ECM,26,Acanthuridae,Acanthurus,blochii,37437007,1,AD,Passing,
