Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
ASHMORE_Drop14_Cam1_01.MP4,16082,4.4717,ASHMORE_BRUV14_C1_start,0.5806,1046.47,1195.09,0,0,ASHMORE_BRUV14_C1,ECM,45,Pinguipedidae,Parapercis,sp,,1,AD,Passing,
ASHMORE_Drop14_Cam1_01.MP4,51350,14.2782,ASHMORE_BRUV14_C1_start,10.387,826.05,1192.95,0,0,ASHMORE_BRUV14_C1,ECM,45,,Aipysurus,laevis,,1,AD,Passing,
ASHMORE_Drop14_Cam1_01.MP4,57795,16.0702,ASHMORE_BRUV14_C1_start,12.1791,937.33,1113.76,0,0,ASHMORE_BRUV14_C1,ECM,45,Labridae,Halichoeres,sp,,3,J,Passing,
ASHMORE_Drop14_Cam1_01.MP4,57921,16.1053,ASHMORE_BRUV14_C1_start,12.2141,953.03,1835.81,0,0,ASHMORE_BRUV14_C1,ECM,45,Labridae,Halichoeres,sp,,4,J,Passing,
ASHMORE_Drop14_Cam1_02.MP4,10927,20.6893,ASHMORE_BRUV14_C1_start,16.7982,569.25,371.01,0,0,ASHMORE_BRUV14_C1,ECM,45,Carangidae,Caranx,ignobilis,37337027,1,AD,Passing,
ASHMORE_Drop14_Cam1_03.MP4,5460,36.8034,ASHMORE_BRUV14_C1_start,32.9123,686.95,943.23,0,0,ASHMORE_BRUV14_C1,ECM,45,Labridae,Labroides,dimidiatus,37384028,1,AD,Passing,
ASHMORE_Drop14_Cam1_03.MP4,29764,43.5613,ASHMORE_BRUV14_C1_start,39.6702,910.94,1445.53,0,0,ASHMORE_BRUV14_C1,ECM,45,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
ASHMORE_Drop14_Cam1_03.MP4,39188,46.1817,ASHMORE_BRUV14_C1_start,42.2906,462.96,460.91,0,0,ASHMORE_BRUV14_C1,ECM,45,Lethrinidae,Lethrinus,olivaceus,37351004,2,AD,Passing,
ASHMORE_Drop14_Cam1_04.MP4,12966,56.5248,ASHMORE_BRUV14_C1_start,52.6337,346.68,1482.63,0,0,ASHMORE_BRUV14_C1,ECM,45,Carangidae,Elagatis,bipinnulata,37337029,1,AD,Passing,
ASHMORE_Drop14_Cam1_04.MP4,26518,60.293,ASHMORE_BRUV14_C1_start,56.4019,522.17,669.97,0,0,ASHMORE_BRUV14_C1,ECM,45,Labridae,Cheilinus,undulatus,37384038,1,AD,Passing,
