Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
SAUM_N_BRUV2_C1_01.MP4,42676,11.8663,Drop2_start,7.8487,SAUM_N_BRUV2_C1,ECM,34,Balistidae,Sufflamen,chrysopterum,37465079,1,No
SAUM_N_BRUV2_C1_02.MP4,4726,18.9484,Drop2_start,14.9307,SAUM_N_BRUV2_C1,ECM,34,Chaetodontidae,Chaetodon,kleinii,37365040,1,No
SAUM_N_BRUV2_C1_01.MP4,14449,4.0176,Drop2_start,0,SAUM_N_BRUV2_C1,ECM,34,Labridae,Hologymnosus,longipes,,1,No
SAUM_N_BRUV2_C1_03.MP4,60855,52.1896,Drop2_start,48.172,SAUM_N_BRUV2_C1,ECM,34,Labridae,Choerodon,jordani,37384077,1,No
SAUM_N_BRUV2_C1_04.MP4,44695,65.3305,Drop2_start,61.3129,SAUM_N_BRUV2_C1,ECM,34,Labridae,Halichoeres,hartzfeldii,,3,No
SAUM_N_BRUV2_C1_03.MP4,56314,50.927,Drop2_start,46.9094,SAUM_N_BRUV2_C1,ECM,34,Labridae,Cirrhilabrus,sp,,2,No
SAUM_N_BRUV2_C1_01.MP4,38849,10.8022,Drop2_start,6.7846,SAUM_N_BRUV2_C1,ECM,34,Labridae,Coris,dorsomacula,37384093,4,No
SAUM_N_BRUV2_C1_03.MP4,5862,36.8985,Drop2_start,32.8809,SAUM_N_BRUV2_C1,ECM,34,Labridae,Coris,gaimard,37384094,3,No
SAUM_N_BRUV2_C1_02.MP4,778,17.8506,Drop2_start,13.833,SAUM_N_BRUV2_C1,ECM,34,Labridae,Hologymnosus,doliatus,37384127,3,No
SAUM_N_BRUV2_C1_03.MP4,62859,52.7469,Drop2_start,48.7292,SAUM_N_BRUV2_C1,ECM,34,Labridae,Pseudojuloides,sp,,1,No
SAUM_N_BRUV2_C1_01.MP4,46794,13.0113,Drop2_start,8.9937,SAUM_N_BRUV2_C1,ECM,34,Lethrinidae,Gymnocranius,sp,,2,No
SAUM_N_BRUV2_C1_02.MP4,51803,32.0384,Drop2_start,28.0208,SAUM_N_BRUV2_C1,ECM,34,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
SAUM_N_BRUV2_C1_01.MP4,19240,5.3498,Drop2_start,1.3322,SAUM_N_BRUV2_C1,ECM,34,Lethrinidae,Lethrinus,rubrioperculatus,,4,No
SAUM_N_BRUV2_C1_01.MP4,19145,5.3234,Drop2_start,1.3057,SAUM_N_BRUV2_C1,ECM,34,Malacanthidae,Malacanthus,brevirostris,37331009,2,No
SAUM_N_BRUV2_C1_01.MP4,32175,8.9464,Drop2_start,4.9288,SAUM_N_BRUV2_C1,ECM,34,Mullidae,Parupeneus,barberinoides,37355021,1,No
SAUM_N_BRUV2_C1_01.MP4,30617,8.5132,Drop2_start,4.4956,SAUM_N_BRUV2_C1,ECM,34,Mullidae,Parupeneus,multifasciatus,37355026,4,No
SAUM_N_BRUV2_C1_01.MP4,19145,5.3234,Drop2_start,1.3057,SAUM_N_BRUV2_C1,ECM,34,Mullidae,Parupeneus,pleurostigma,37355027,4,No
SAUM_N_BRUV2_C1_02.MP4,3772,18.6831,Drop2_start,14.6655,SAUM_N_BRUV2_C1,ECM,34,Nemipteridae,Pentapodus,sp,,27,No
SAUM_N_BRUV2_C1_03.MP4,35221,45.062,Drop2_start,41.0443,SAUM_N_BRUV2_C1,ECM,34,Pinguipedidae,Parapercis,sp,,1,No
