Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
SFLIND_DAY1_BRUV3_C6_01.MP4,9951,2.7669,SFLIN_DAY1_BRUV3_C6_start,0.0003,317.34,773.26,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Balistidae,Balistoides,conspicillum,37465031,2,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,14206,3.9501,SFLIN_DAY1_BRUV3_C6_start,1.1834,476.88,550.58,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Labridae,Hologymnosus,sp,,1,AD,Passing,longipes
SFLIND_DAY1_BRUV3_C6_01.MP4,15259,4.2428,SFLIN_DAY1_BRUV3_C6_start,1.4762,429.55,792.55,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Lethrinidae,Gymnocranius,sp,,2,AD,Passing,euanus
SFLIND_DAY1_BRUV3_C6_01.MP4,15259,4.2428,SFLIN_DAY1_BRUV3_C6_start,1.4762,767.92,731.18,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Lethrinidae,Lethrinus,rubrioperculatus,37351012,2,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,15259,4.2428,SFLIN_DAY1_BRUV3_C6_start,1.4762,862.6,438.36,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Lethrinidae,Lethrinus,semicinctus,37351016,2,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,18527,5.1515,SFLIN_DAY1_BRUV3_C6_start,2.3849,655.71,1076.6,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Labridae,Choerodon,jordani,37384077,3,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,18527,5.1515,SFLIN_DAY1_BRUV3_C6_start,2.3849,164.81,296.33,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Nemipteridae,Pentapodus,sp,,9,AD,Passing,aureofasciatus
SFLIND_DAY1_BRUV3_C6_01.MP4,19263,5.3562,SFLIN_DAY1_BRUV3_C6_start,2.5895,513.7,231.45,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Scaridae,Scarus,sp,,1,AD,Passing,longipinnis
SFLIND_DAY1_BRUV3_C6_01.MP4,19263,5.3562,SFLIN_DAY1_BRUV3_C6_start,2.5895,678.51,1827.07,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Balistidae,Sufflamen,chrysopterum,37465079,1,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,19539,5.4329,SFLIN_DAY1_BRUV3_C6_start,2.6663,660.97,126.25,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Labridae,Hologymnosus,sp,,2,F,Passing,longipes
SFLIND_DAY1_BRUV3_C6_01.MP4,19539,5.4329,SFLIN_DAY1_BRUV3_C6_start,2.6663,704.81,1152,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Labridae,Hologymnosus,sp,,1,F,Passing,longipes
SFLIND_DAY1_BRUV3_C6_01.MP4,19969,5.5525,SFLIN_DAY1_BRUV3_C6_start,2.7858,277.01,666.3,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Malacanthidae,Malacanthus,brevirostris,37331009,1,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,19969,5.5525,SFLIN_DAY1_BRUV3_C6_start,2.7858,552.27,1565.81,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Balistidae,Sufflamen,chrysopterum,37465079,2,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,20529,5.7082,SFLIN_DAY1_BRUV3_C6_start,2.9415,685.52,91.18,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Mullidae,Parupeneus,pleurostigma,37355027,1,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,20672,5.748,SFLIN_DAY1_BRUV3_C6_start,2.9813,703.05,96.44,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Mullidae,Parupeneus,pleurostigma,37355027,2,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,21087,5.8634,SFLIN_DAY1_BRUV3_C6_start,3.0967,345.39,880.22,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Nemipteridae,Pentapodus,sp,,11,AD,Passing,aureofasciatus
SFLIND_DAY1_BRUV3_C6_01.MP4,21365,5.9407,SFLIN_DAY1_BRUV3_C6_start,3.174,136.75,234.96,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Nemipteridae,Pentapodus,sp,,13,AD,Passing,aureofasciatus
SFLIND_DAY1_BRUV3_C6_01.MP4,22485,6.2521,SFLIN_DAY1_BRUV3_C6_start,3.4854,881.88,1129.21,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Mullidae,Parupeneus,multifasciatus,37355026,1,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,23448,6.5198,SFLIN_DAY1_BRUV3_C6_start,3.7532,717.08,234.96,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Nemipteridae,Pentapodus,sp,,16,AD,Passing,aureofasciatus
SFLIND_DAY1_BRUV3_C6_01.MP4,23678,6.5838,SFLIN_DAY1_BRUV3_C6_start,3.8171,843.31,769.75,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Lethrinidae,Lethrinus,rubrioperculatus,37351012,3,AD,Passing,
SFLIND_DAY1_BRUV3_C6_01.MP4,24768,6.8869,SFLIN_DAY1_BRUV3_C6_start,4.1202,841.56,1004.71,0,0,SFLIN_DAY1_BRUV3_C6,ECM,47,Mullidae,Parupeneus,multifasciatus,37355026,3,AD,Passing,
