Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Family,Genus,Species,Code,MaxN,Has fed
SFLIND_DAY2_BRUV3_C1_01.MP4,12826,3.5663,SFLIND_DAY2_BRUV3_C1_start,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Acanthuridae,Acanthurus,dussumieri,37437008,1,No
SFLIND_DAY2_BRUV3_C1_04.MP4,6002,54.5717,SFLIND_DAY2_BRUV3_C1_start,51.0054,SFLIND_DAY2_BRUV3_C1,ECM,47,Acanthuridae,Acanthurus,nigricauda,37437013,4,No
SFLIND_DAY2_BRUV3_C1_03.MP4,53763,50.2177,SFLIND_DAY2_BRUV3_C1_start,46.6513,SFLIND_DAY2_BRUV3_C1,ECM,47,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,No
SFLIND_DAY2_BRUV3_C1_02.MP4,59872,34.282,SFLIND_DAY2_BRUV3_C1_start,30.7157,SFLIND_DAY2_BRUV3_C1,ECM,47,Carangidae,Caranx,melampygus,37337050,1,No
SFLIND_DAY2_BRUV3_C1_04.MP4,28332,60.7807,SFLIND_DAY2_BRUV3_C1_start,57.2144,SFLIND_DAY2_BRUV3_C1,ECM,47,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,No
SFLIND_DAY2_BRUV3_C1_03.MP4,8046,37.5058,SFLIND_DAY2_BRUV3_C1_start,33.9395,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Gymnocranius,sp,,4,No
SFLIND_DAY2_BRUV3_C1_02.MP4,60338,34.4116,SFLIND_DAY2_BRUV3_C1_start,30.8453,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Lethrinus,olivaceus,37351004,1,No
SFLIND_DAY2_BRUV3_C1_03.MP4,11431,38.447,SFLIND_DAY2_BRUV3_C1_start,34.8807,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Lethrinus,semicinctus,37351016,2,No
SFLIND_DAY2_BRUV3_C1_04.MP4,16902,57.6025,SFLIND_DAY2_BRUV3_C1_start,54.0362,SFLIND_DAY2_BRUV3_C1,ECM,47,Lutjanidae,Lutjanus,bohar,37346029,4,No
SFLIND_DAY2_BRUV3_C1_03.MP4,10707,38.2457,SFLIND_DAY2_BRUV3_C1_start,34.6794,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Mulloidichthys,sp,,1,No
SFLIND_DAY2_BRUV3_C1_03.MP4,20824,41.0588,SFLIND_DAY2_BRUV3_C1_start,37.4925,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Parupeneus,multifasciatus,37355026,1,No
SFLIND_DAY2_BRUV3_C1_01.MP4,57975,16.1203,SFLIND_DAY2_BRUV3_C1_start,12.5539,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Parupeneus,pleurostigma,37355027,1,No
SFLIND_DAY2_BRUV3_C1_03.MP4,14813,39.3874,SFLIND_DAY2_BRUV3_C1_start,35.8211,SFLIND_DAY2_BRUV3_C1,ECM,47,Pomacentridae,Acanthochromis,polyacanthus,37372015,2,No
SFLIND_DAY2_BRUV3_C1_01.MP4,57786,16.0677,SFLIND_DAY2_BRUV3_C1_start,12.5014,SFLIND_DAY2_BRUV3_C1,ECM,47,Scaridae,Scarus,sp,,3,No
SFLIND_DAY2_BRUV3_C1_01.MP4,14238,3.959,SFLIND_DAY2_BRUV3_C1_start,0.3926,SFLIND_DAY2_BRUV3_C1,ECM,47,Serranidae,Plectropomus,laevis,37311079,1,No
SFLIND_DAY2_BRUV3_C1_03.MP4,53938,50.2663,SFLIND_DAY2_BRUV3_C1_start,46.7,SFLIND_DAY2_BRUV3_C1,ECM,47,Serranidae,Variola,louti,37311166,1,No
SFLIND_DAY2_BRUV3_C1_04.MP4,21793,58.9625,SFLIND_DAY2_BRUV3_C1_start,55.3962,SFLIND_DAY2_BRUV3_C1,ECM,47,Sphyraenidae,Sphyraena,qenie,37382009,3,No
