Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
SFLIND_DAY2_BRUV3_C1_01.MP4,12826,3.5663,SFLIND_DAY2_BRUV3_C1_start,0,227.92,720.66,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Acanthuridae,Acanthurus,dussumieri,37437008,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_01.MP4,14238,3.959,SFLIND_DAY2_BRUV3_C1_start,0.3926,63.12,201.64,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Serranidae,Plectropomus,laevis,37311079,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_01.MP4,20256,5.6323,SFLIND_DAY2_BRUV3_C1_start,2.066,348.9,513.75,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Gymnocranius,sp,,1,AD,Passing,euanus
SFLIND_DAY2_BRUV3_C1_01.MP4,29627,8.238,SFLIND_DAY2_BRUV3_C1_start,4.6716,113.96,1318.58,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_01.MP4,57786,16.0677,SFLIND_DAY2_BRUV3_C1_start,12.5014,466.36,373.48,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Scaridae,Scarus,sp,,3,AD,Passing,flavipinnis
SFLIND_DAY2_BRUV3_C1_01.MP4,57975,16.1203,SFLIND_DAY2_BRUV3_C1_start,12.5539,604.87,529.53,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Parupeneus,pleurostigma,37355027,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_02.MP4,8519,20.003,SFLIND_DAY2_BRUV3_C1_start,16.4367,436.56,368.22,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_02.MP4,30668,26.1617,SFLIND_DAY2_BRUV3_C1_start,22.5954,846.82,540.05,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Gymnocranius,sp,,2,AD,Passing,euanus
SFLIND_DAY2_BRUV3_C1_02.MP4,59872,34.282,SFLIND_DAY2_BRUV3_C1_start,30.7157,622.4,1306.3,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Carangidae,Caranx,melampygus,37337050,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_02.MP4,60338,34.4116,SFLIND_DAY2_BRUV3_C1_start,30.8453,313.83,825.86,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Lethrinus,olivaceus,37351004,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,8046,37.5058,SFLIND_DAY2_BRUV3_C1_start,33.9395,631.17,925.81,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Gymnocranius,sp,,4,AD,Passing,euanus
SFLIND_DAY2_BRUV3_C1_03.MP4,9313,37.8581,SFLIND_DAY2_BRUV3_C1_start,34.2918,536.49,629.48,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Lethrinus,semicinctus,37351016,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,10707,38.2457,SFLIND_DAY2_BRUV3_C1_start,34.6794,396.23,1558.79,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Mulloidichthys,sp,,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,11431,38.447,SFLIND_DAY2_BRUV3_C1_start,34.8807,459.35,682.08,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lethrinidae,Lethrinus,semicinctus,37351016,2,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,14813,39.3874,SFLIND_DAY2_BRUV3_C1_start,35.8211,303.31,888.99,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Pomacentridae,Acanthochromis,polyacanthus,37372015,2,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,20824,41.0588,SFLIND_DAY2_BRUV3_C1_start,37.4925,531.23,1325.59,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Parupeneus,multifasciatus,37355026,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,20824,41.0588,SFLIND_DAY2_BRUV3_C1_start,37.4925,580.32,1308.05,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Mullidae,Parupeneus,pleurostigma,37355027,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,44405,47.6156,SFLIND_DAY2_BRUV3_C1_start,44.0493,580.32,1011.73,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lutjanidae,Lutjanus,bohar,37346029,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,53763,50.2177,SFLIND_DAY2_BRUV3_C1_start,46.6513,226.17,1623.67,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Balistidae,Pseudobalistes,flavimarginatus,37465071,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_03.MP4,53938,50.2663,SFLIND_DAY2_BRUV3_C1_start,46.7,438.31,1446.58,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Serranidae,Variola,louti,37311166,1,AD,Passing,
SFLIND_DAY2_BRUV3_C1_04.MP4,6002,54.5717,SFLIND_DAY2_BRUV3_C1_start,51.0054,376.95,1073.1,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Acanthuridae,Acanthurus,nigricauda,37437013,4,AD,Passing,
SFLIND_DAY2_BRUV3_C1_04.MP4,16902,57.6025,SFLIND_DAY2_BRUV3_C1_start,54.0362,557.53,973.15,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Lutjanidae,Lutjanus,bohar,37346029,4,AD,Passing,
SFLIND_DAY2_BRUV3_C1_04.MP4,21793,58.9625,SFLIND_DAY2_BRUV3_C1_start,55.3962,113.96,510.25,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Sphyraenidae,Sphyraena,qenie,37382009,3,AD,Passing,
SFLIND_DAY2_BRUV3_C1_04.MP4,28332,60.7807,SFLIND_DAY2_BRUV3_C1_start,57.2144,454.09,668.05,0,0,SFLIND_DAY2_BRUV3_C1,ECM,47,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,2,AD,Passing,
