Filename,Frame,Time (mins),Period,Period time (mins),Image row,Image col,Width,Height,OpCode,TapeReader,Depth,Family,Genus,Species,Code,Number,Stage,Activity,Comment
MARION_BRUV2_C5_01.MP4,29653,8.2452,MARION_BRUV2_Start,4.4825,641.69,971.4,0,0,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,semicinctus,37351016,4,AD,Passing,
MARION_BRUV2_C5_01.MP4,30845,8.5766,MARION_BRUV2_Start,4.814,17.53,1204.6,0,0,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,semicinctus,37351016,5,AD,Passing,
MARION_BRUV2_C5_01.MP4,31292,8.7009,MARION_BRUV2_Start,4.9383,392.73,294.58,0,0,MARION_BRUV2_C5,ECM,40,Balistidae,Balistapus,undulatus,37465047,1,AD,Passing,
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,364.68,261.26,0,0,MARION_BRUV2_C5,ECM,40,Scaridae,Scarus,schlegeli,37386029,2,F,Passing,
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,752.14,1290.52,0,0,MARION_BRUV2_C5,ECM,40,Serranidae,Plectropomus,leopardus,37311078,1,AD,Passing,
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,662.73,1323.84,0,0,MARION_BRUV2_C5,ECM,40,Acanthuridae,Acanthurus,pyroferus,37437017,1,AD,Passing,
MARION_BRUV2_C5_01.MP4,32506,9.0385,MARION_BRUV2_Start,5.2758,920.45,1565.81,0,0,MARION_BRUV2_C5,ECM,40,Acanthuridae,Acanthurus,olivaceus,37437016,2,AD,Passing,
MARION_BRUV2_C5_01.MP4,33075,9.1967,MARION_BRUV2_Start,5.434,345.39,396.27,0,0,MARION_BRUV2_C5,ECM,40,Acanthuridae,Acanthurus,thompsoni,37437018,1,AD,Passing,
MARION_BRUV2_C5_01.MP4,33075,9.1967,MARION_BRUV2_Start,5.434,585.58,1411.51,0,0,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,semicinctus,37351016,6,AD,Passing,
MARION_BRUV2_C5_01.MP4,33075,9.1967,MARION_BRUV2_Start,5.434,212.14,94.68,0,0,MARION_BRUV2_C5,ECM,40,Scaridae,Scarus,sp,,1,F,Passing,longipinnis
MARION_BRUV2_C5_01.MP4,35415,9.8473,MARION_BRUV2_Start,6.0847,704.81,866.19,0,0,MARION_BRUV2_C5,ECM,40,Lethrinidae,Lethrinus,semicinctus,37351016,8,AD,Passing,
MARION_BRUV2_C5_01.MP4,39090,10.8692,MARION_BRUV2_Start,7.1065,589.09,392.77,0,0,MARION_BRUV2_C5,ECM,40,Mullidae,Parupeneus,multifasciatus,37355026,1,AD,Passing,
